"date","yearweek"
2053-12-12,"205350"
2053-12-13,"205350"
2053-12-14,"205351"
2053-12-15,"205351"
2053-12-16,"205351"
2053-12-17,"205351"
2053-12-18,"205351"
2053-12-19,"205351"
2053-12-20,"205351"
2053-12-21,"205352"
2053-12-22,"205352"
2053-12-23,"205352"
2053-12-24,"205352"
2053-12-25,"205352"
2053-12-26,"205352"
2053-12-27,"205352"
2053-12-28,"205353"
2053-12-29,"205353"
2053-12-30,"205353"
2053-12-31,"205353"
2054-01-01,"205353"
2054-01-02,"205353"
2054-01-03,"205353"
2054-01-04,"205401"
2054-01-05,"205401"
2054-01-06,"205401"
2054-01-07,"205401"
2054-01-08,"205401"
2054-01-09,"205401"
2054-01-10,"205401"
2054-01-11,"205402"
2054-01-12,"205402"
2054-01-13,"205402"
2054-01-14,"205402"
2054-01-15,"205402"
2054-01-16,"205402"
2054-01-17,"205402"
2054-01-18,"205403"
2054-01-19,"205403"
2054-01-20,"205403"
2054-01-21,"205403"
2054-01-22,"205403"
2054-01-23,"205403"
2054-01-24,"205403"
2054-01-25,"205404"
2054-01-26,"205404"
2054-01-27,"205404"
2054-01-28,"205404"
2054-01-29,"205404"
2054-01-30,"205404"
2054-01-31,"205404"
2054-02-01,"205405"
2054-02-02,"205405"
2054-02-03,"205405"
2054-02-04,"205405"
2054-02-05,"205405"
2054-02-06,"205405"
2054-02-07,"205405"
2054-02-08,"205406"
2054-02-09,"205406"
2054-02-10,"205406"
2054-02-11,"205406"
2054-02-12,"205406"
2054-02-13,"205406"
2054-02-14,"205406"
2054-02-15,"205407"
2054-02-16,"205407"
2054-02-17,"205407"
2054-02-18,"205407"
2054-02-19,"205407"
2054-02-20,"205407"
2054-02-21,"205407"
2054-02-22,"205408"
2054-02-23,"205408"
2054-02-24,"205408"
2054-02-25,"205408"
2054-02-26,"205408"
2054-02-27,"205408"
2054-02-28,"205408"
2054-03-01,"205409"
2054-03-02,"205409"
2054-03-03,"205409"
2054-03-04,"205409"
2054-03-05,"205409"
2054-03-06,"205409"
2054-03-07,"205409"
2054-03-08,"205410"
2054-03-09,"205410"
2054-03-10,"205410"
2054-03-11,"205410"
2054-03-12,"205410"
2054-03-13,"205410"
2054-03-14,"205410"
2054-03-15,"205411"
2054-03-16,"205411"
2054-03-17,"205411"
2054-03-18,"205411"
2054-03-19,"205411"
2054-03-20,"205411"
2054-03-21,"205411"
2054-03-22,"205412"
2054-03-23,"205412"
2054-03-24,"205412"
2054-03-25,"205412"
2054-03-26,"205412"
2054-03-27,"205412"
2054-03-28,"205412"
2054-03-29,"205413"
2054-03-30,"205413"
2054-03-31,"205413"
2054-04-01,"205413"
2054-04-02,"205413"
2054-04-03,"205413"
2054-04-04,"205413"
2054-04-05,"205414"
2054-04-06,"205414"
2054-04-07,"205414"
2054-04-08,"205414"
2054-04-09,"205414"
2054-04-10,"205414"
2054-04-11,"205414"
2054-04-12,"205415"
2054-04-13,"205415"
2054-04-14,"205415"
2054-04-15,"205415"
2054-04-16,"205415"
2054-04-17,"205415"
2054-04-18,"205415"
2054-04-19,"205416"
2054-04-20,"205416"
2054-04-21,"205416"
2054-04-22,"205416"
2054-04-23,"205416"
2054-04-24,"205416"
2054-04-25,"205416"
2054-04-26,"205417"
2054-04-27,"205417"
2054-04-28,"205417"
2054-04-29,"205417"
2054-04-30,"205417"
2054-05-01,"205417"
2054-05-02,"205417"
2054-05-03,"205418"
2054-05-04,"205418"
2054-05-05,"205418"
2054-05-06,"205418"
2054-05-07,"205418"
2054-05-08,"205418"
2054-05-09,"205418"
2054-05-10,"205419"
2054-05-11,"205419"
2054-05-12,"205419"
2054-05-13,"205419"
2054-05-14,"205419"
2054-05-15,"205419"
2054-05-16,"205419"
2054-05-17,"205420"
2054-05-18,"205420"
2054-05-19,"205420"
2054-05-20,"205420"
2054-05-21,"205420"
2054-05-22,"205420"
2054-05-23,"205420"
2054-05-24,"205421"
2054-05-25,"205421"
2054-05-26,"205421"
2054-05-27,"205421"
2054-05-28,"205421"
2054-05-29,"205421"
2054-05-30,"205421"
2054-05-31,"205422"
2054-06-01,"205422"
2054-06-02,"205422"
2054-06-03,"205422"
2054-06-04,"205422"
2054-06-05,"205422"
2054-06-06,"205422"
2054-06-07,"205423"
2054-06-08,"205423"
2054-06-09,"205423"
2054-06-10,"205423"
2054-06-11,"205423"
2054-06-12,"205423"
2054-06-13,"205423"
2054-06-14,"205424"
2054-06-15,"205424"
2054-06-16,"205424"
2054-06-17,"205424"
2054-06-18,"205424"
2054-06-19,"205424"
2054-06-20,"205424"
2054-06-21,"205425"
2054-06-22,"205425"
2054-06-23,"205425"
2054-06-24,"205425"
2054-06-25,"205425"
2054-06-26,"205425"
2054-06-27,"205425"
2054-06-28,"205426"
2054-06-29,"205426"
2054-06-30,"205426"
2054-07-01,"205426"
2054-07-02,"205426"
2054-07-03,"205426"
2054-07-04,"205426"
2054-07-05,"205427"
2054-07-06,"205427"
2054-07-07,"205427"
2054-07-08,"205427"
2054-07-09,"205427"
2054-07-10,"205427"
2054-07-11,"205427"
2054-07-12,"205428"
2054-07-13,"205428"
2054-07-14,"205428"
2054-07-15,"205428"
2054-07-16,"205428"
2054-07-17,"205428"
2054-07-18,"205428"
2054-07-19,"205429"
2054-07-20,"205429"
2054-07-21,"205429"
2054-07-22,"205429"
2054-07-23,"205429"
2054-07-24,"205429"
2054-07-25,"205429"
2054-07-26,"205430"
2054-07-27,"205430"
2054-07-28,"205430"
2054-07-29,"205430"
2054-07-30,"205430"
2054-07-31,"205430"
2054-08-01,"205430"
2054-08-02,"205431"
2054-08-03,"205431"
2054-08-04,"205431"
2054-08-05,"205431"
2054-08-06,"205431"
2054-08-07,"205431"
2054-08-08,"205431"
2054-08-09,"205432"
2054-08-10,"205432"
2054-08-11,"205432"
2054-08-12,"205432"
2054-08-13,"205432"
2054-08-14,"205432"
2054-08-15,"205432"
2054-08-16,"205433"
2054-08-17,"205433"
2054-08-18,"205433"
2054-08-19,"205433"
2054-08-20,"205433"
2054-08-21,"205433"
2054-08-22,"205433"
2054-08-23,"205434"
2054-08-24,"205434"
2054-08-25,"205434"
2054-08-26,"205434"
2054-08-27,"205434"
2054-08-28,"205434"
2054-08-29,"205434"
2054-08-30,"205435"
2054-08-31,"205435"
2054-09-01,"205435"
2054-09-02,"205435"
2054-09-03,"205435"
2054-09-04,"205435"
2054-09-05,"205435"
2054-09-06,"205436"
2054-09-07,"205436"
2054-09-08,"205436"
2054-09-09,"205436"
2054-09-10,"205436"
2054-09-11,"205436"
2054-09-12,"205436"
2054-09-13,"205437"
2054-09-14,"205437"
2054-09-15,"205437"
2054-09-16,"205437"
2054-09-17,"205437"
2054-09-18,"205437"
2054-09-19,"205437"
2054-09-20,"205438"
2054-09-21,"205438"
2054-09-22,"205438"
2054-09-23,"205438"
2054-09-24,"205438"
2054-09-25,"205438"
2054-09-26,"205438"
2054-09-27,"205439"
2054-09-28,"205439"
2054-09-29,"205439"
2054-09-30,"205439"
2054-10-01,"205439"
2054-10-02,"205439"
2054-10-03,"205439"
2054-10-04,"205440"
2054-10-05,"205440"
2054-10-06,"205440"
2054-10-07,"205440"
2054-10-08,"205440"
2054-10-09,"205440"
2054-10-10,"205440"
2054-10-11,"205441"
2054-10-12,"205441"
2054-10-13,"205441"
2054-10-14,"205441"
2054-10-15,"205441"
2054-10-16,"205441"
2054-10-17,"205441"
2054-10-18,"205442"
2054-10-19,"205442"
2054-10-20,"205442"
2054-10-21,"205442"
2054-10-22,"205442"
2054-10-23,"205442"
2054-10-24,"205442"
2054-10-25,"205443"
2054-10-26,"205443"
2054-10-27,"205443"
2054-10-28,"205443"
2054-10-29,"205443"
2054-10-30,"205443"
2054-10-31,"205443"
2054-11-01,"205444"
2054-11-02,"205444"
2054-11-03,"205444"
2054-11-04,"205444"
2054-11-05,"205444"
2054-11-06,"205444"
2054-11-07,"205444"
2054-11-08,"205445"
2054-11-09,"205445"
2054-11-10,"205445"
2054-11-11,"205445"
2054-11-12,"205445"
2054-11-13,"205445"
2054-11-14,"205445"
2054-11-15,"205446"
2054-11-16,"205446"
2054-11-17,"205446"
2054-11-18,"205446"
2054-11-19,"205446"
2054-11-20,"205446"
2054-11-21,"205446"
2054-11-22,"205447"
2054-11-23,"205447"
2054-11-24,"205447"
2054-11-25,"205447"
2054-11-26,"205447"
2054-11-27,"205447"
2054-11-28,"205447"
2054-11-29,"205448"
2054-11-30,"205448"
2054-12-01,"205448"
2054-12-02,"205448"
2054-12-03,"205448"
2054-12-04,"205448"
2054-12-05,"205448"
2054-12-06,"205449"
2054-12-07,"205449"
2054-12-08,"205449"
2054-12-09,"205449"
2054-12-10,"205449"
2054-12-11,"205449"
2054-12-12,"205449"
2054-12-13,"205450"
2054-12-14,"205450"
2054-12-15,"205450"
2054-12-16,"205450"
2054-12-17,"205450"
2054-12-18,"205450"
2054-12-19,"205450"
2054-12-20,"205451"
2054-12-21,"205451"
2054-12-22,"205451"
2054-12-23,"205451"
2054-12-24,"205451"
2054-12-25,"205451"
2054-12-26,"205451"
2054-12-27,"205452"
2054-12-28,"205452"
2054-12-29,"205452"
2054-12-30,"205452"
2054-12-31,"205452"
2055-01-01,"205452"
2055-01-02,"205452"
2055-01-03,"205501"
2055-01-04,"205501"
2055-01-05,"205501"
2055-01-06,"205501"
2055-01-07,"205501"
2055-01-08,"205501"
2055-01-09,"205501"
2055-01-10,"205502"
2055-01-11,"205502"
2055-01-12,"205502"
2055-01-13,"205502"
2055-01-14,"205502"
2055-01-15,"205502"
2055-01-16,"205502"
2055-01-17,"205503"
2055-01-18,"205503"
2055-01-19,"205503"
2055-01-20,"205503"
2055-01-21,"205503"
2055-01-22,"205503"
2055-01-23,"205503"
2055-01-24,"205504"
2055-01-25,"205504"
2055-01-26,"205504"
2055-01-27,"205504"
2055-01-28,"205504"
2055-01-29,"205504"
2055-01-30,"205504"
2055-01-31,"205505"
2055-02-01,"205505"
2055-02-02,"205505"
2055-02-03,"205505"
2055-02-04,"205505"
2055-02-05,"205505"
2055-02-06,"205505"
2055-02-07,"205506"
2055-02-08,"205506"
2055-02-09,"205506"
2055-02-10,"205506"
2055-02-11,"205506"
2055-02-12,"205506"
2055-02-13,"205506"
2055-02-14,"205507"
2055-02-15,"205507"
2055-02-16,"205507"
2055-02-17,"205507"
2055-02-18,"205507"
2055-02-19,"205507"
2055-02-20,"205507"
2055-02-21,"205508"
2055-02-22,"205508"
2055-02-23,"205508"
2055-02-24,"205508"
2055-02-25,"205508"
2055-02-26,"205508"
2055-02-27,"205508"
2055-02-28,"205509"
2055-03-01,"205509"
2055-03-02,"205509"
2055-03-03,"205509"
2055-03-04,"205509"
2055-03-05,"205509"
2055-03-06,"205509"
2055-03-07,"205510"
2055-03-08,"205510"
2055-03-09,"205510"
2055-03-10,"205510"
2055-03-11,"205510"
2055-03-12,"205510"
2055-03-13,"205510"
2055-03-14,"205511"
2055-03-15,"205511"
2055-03-16,"205511"
2055-03-17,"205511"
2055-03-18,"205511"
2055-03-19,"205511"
2055-03-20,"205511"
2055-03-21,"205512"
2055-03-22,"205512"
2055-03-23,"205512"
2055-03-24,"205512"
2055-03-25,"205512"
2055-03-26,"205512"
2055-03-27,"205512"
2055-03-28,"205513"
2055-03-29,"205513"
2055-03-30,"205513"
2055-03-31,"205513"
2055-04-01,"205513"
2055-04-02,"205513"
2055-04-03,"205513"
2055-04-04,"205514"
2055-04-05,"205514"
2055-04-06,"205514"
2055-04-07,"205514"
2055-04-08,"205514"
2055-04-09,"205514"
2055-04-10,"205514"
2055-04-11,"205515"
2055-04-12,"205515"
2055-04-13,"205515"
2055-04-14,"205515"
2055-04-15,"205515"
2055-04-16,"205515"
2055-04-17,"205515"
2055-04-18,"205516"
2055-04-19,"205516"
2055-04-20,"205516"
2055-04-21,"205516"
2055-04-22,"205516"
2055-04-23,"205516"
2055-04-24,"205516"
2055-04-25,"205517"
2055-04-26,"205517"
2055-04-27,"205517"
2055-04-28,"205517"
2055-04-29,"205517"
2055-04-30,"205517"
2055-05-01,"205517"
2055-05-02,"205518"
2055-05-03,"205518"
2055-05-04,"205518"
2055-05-05,"205518"
2055-05-06,"205518"
2055-05-07,"205518"
2055-05-08,"205518"
2055-05-09,"205519"
2055-05-10,"205519"
2055-05-11,"205519"
2055-05-12,"205519"
2055-05-13,"205519"
2055-05-14,"205519"
2055-05-15,"205519"
2055-05-16,"205520"
2055-05-17,"205520"
2055-05-18,"205520"
2055-05-19,"205520"
2055-05-20,"205520"
2055-05-21,"205520"
2055-05-22,"205520"
2055-05-23,"205521"
2055-05-24,"205521"
2055-05-25,"205521"
2055-05-26,"205521"
2055-05-27,"205521"
2055-05-28,"205521"
2055-05-29,"205521"
2055-05-30,"205522"
2055-05-31,"205522"
2055-06-01,"205522"
2055-06-02,"205522"
2055-06-03,"205522"
2055-06-04,"205522"
2055-06-05,"205522"
2055-06-06,"205523"
2055-06-07,"205523"
2055-06-08,"205523"
2055-06-09,"205523"
2055-06-10,"205523"
2055-06-11,"205523"
2055-06-12,"205523"
2055-06-13,"205524"
2055-06-14,"205524"
2055-06-15,"205524"
2055-06-16,"205524"
2055-06-17,"205524"
2055-06-18,"205524"
2055-06-19,"205524"
2055-06-20,"205525"
2055-06-21,"205525"
2055-06-22,"205525"
2055-06-23,"205525"
2055-06-24,"205525"
2055-06-25,"205525"
2055-06-26,"205525"
2055-06-27,"205526"
2055-06-28,"205526"
2055-06-29,"205526"
2055-06-30,"205526"
2055-07-01,"205526"
2055-07-02,"205526"
2055-07-03,"205526"
2055-07-04,"205527"
2055-07-05,"205527"
2055-07-06,"205527"
2055-07-07,"205527"
2055-07-08,"205527"
2055-07-09,"205527"
2055-07-10,"205527"
2055-07-11,"205528"
2055-07-12,"205528"
2055-07-13,"205528"
2055-07-14,"205528"
2055-07-15,"205528"
2055-07-16,"205528"
2055-07-17,"205528"
2055-07-18,"205529"
2055-07-19,"205529"
2055-07-20,"205529"
2055-07-21,"205529"
2055-07-22,"205529"
2055-07-23,"205529"
2055-07-24,"205529"
2055-07-25,"205530"
2055-07-26,"205530"
2055-07-27,"205530"
2055-07-28,"205530"
2055-07-29,"205530"
2055-07-30,"205530"
2055-07-31,"205530"
2055-08-01,"205531"
2055-08-02,"205531"
2055-08-03,"205531"
2055-08-04,"205531"
2055-08-05,"205531"
2055-08-06,"205531"
2055-08-07,"205531"
2055-08-08,"205532"
2055-08-09,"205532"
2055-08-10,"205532"
2055-08-11,"205532"
2055-08-12,"205532"
2055-08-13,"205532"
2055-08-14,"205532"
2055-08-15,"205533"
2055-08-16,"205533"
2055-08-17,"205533"
2055-08-18,"205533"
2055-08-19,"205533"
2055-08-20,"205533"
2055-08-21,"205533"
2055-08-22,"205534"
2055-08-23,"205534"
2055-08-24,"205534"
2055-08-25,"205534"
2055-08-26,"205534"
2055-08-27,"205534"
2055-08-28,"205534"
2055-08-29,"205535"
2055-08-30,"205535"
2055-08-31,"205535"
2055-09-01,"205535"
2055-09-02,"205535"
2055-09-03,"205535"
2055-09-04,"205535"
2055-09-05,"205536"
2055-09-06,"205536"
2055-09-07,"205536"
2055-09-08,"205536"
2055-09-09,"205536"
2055-09-10,"205536"
2055-09-11,"205536"
2055-09-12,"205537"
2055-09-13,"205537"
2055-09-14,"205537"
2055-09-15,"205537"
2055-09-16,"205537"
2055-09-17,"205537"
2055-09-18,"205537"
2055-09-19,"205538"
2055-09-20,"205538"
2055-09-21,"205538"
2055-09-22,"205538"
2055-09-23,"205538"
2055-09-24,"205538"
2055-09-25,"205538"
2055-09-26,"205539"
2055-09-27,"205539"
2055-09-28,"205539"
2055-09-29,"205539"
2055-09-30,"205539"
2055-10-01,"205539"
2055-10-02,"205539"
2055-10-03,"205540"
2055-10-04,"205540"
2055-10-05,"205540"
2055-10-06,"205540"
2055-10-07,"205540"
2055-10-08,"205540"
2055-10-09,"205540"
2055-10-10,"205541"
2055-10-11,"205541"
2055-10-12,"205541"
2055-10-13,"205541"
2055-10-14,"205541"
2055-10-15,"205541"
2055-10-16,"205541"
2055-10-17,"205542"
2055-10-18,"205542"
2055-10-19,"205542"
2055-10-20,"205542"
2055-10-21,"205542"
2055-10-22,"205542"
2055-10-23,"205542"
2055-10-24,"205543"
2055-10-25,"205543"
2055-10-26,"205543"
2055-10-27,"205543"
2055-10-28,"205543"
2055-10-29,"205543"
2055-10-30,"205543"
2055-10-31,"205544"
2055-11-01,"205544"
2055-11-02,"205544"
2055-11-03,"205544"
2055-11-04,"205544"
2055-11-05,"205544"
2055-11-06,"205544"
2055-11-07,"205545"
2055-11-08,"205545"
2055-11-09,"205545"
2055-11-10,"205545"
2055-11-11,"205545"
2055-11-12,"205545"
2055-11-13,"205545"
2055-11-14,"205546"
2055-11-15,"205546"
2055-11-16,"205546"
2055-11-17,"205546"
2055-11-18,"205546"
2055-11-19,"205546"
2055-11-20,"205546"
2055-11-21,"205547"
2055-11-22,"205547"
2055-11-23,"205547"
2055-11-24,"205547"
2055-11-25,"205547"
2055-11-26,"205547"
2055-11-27,"205547"
2055-11-28,"205548"
2055-11-29,"205548"
2055-11-30,"205548"
2055-12-01,"205548"
2055-12-02,"205548"
2055-12-03,"205548"
2055-12-04,"205548"
2055-12-05,"205549"
2055-12-06,"205549"
2055-12-07,"205549"
2055-12-08,"205549"
2055-12-09,"205549"
2055-12-10,"205549"
2055-12-11,"205549"
2055-12-12,"205550"
2055-12-13,"205550"
2055-12-14,"205550"
2055-12-15,"205550"
2055-12-16,"205550"
2055-12-17,"205550"
2055-12-18,"205550"
2055-12-19,"205551"
2055-12-20,"205551"
2055-12-21,"205551"
2055-12-22,"205551"
2055-12-23,"205551"
2055-12-24,"205551"
2055-12-25,"205551"
2055-12-26,"205552"
2055-12-27,"205552"
2055-12-28,"205552"
2055-12-29,"205552"
2055-12-30,"205552"
2055-12-31,"205552"
2056-01-01,"205552"
2056-01-02,"205601"
2056-01-03,"205601"
2056-01-04,"205601"
2056-01-05,"205601"
2056-01-06,"205601"
2056-01-07,"205601"
2056-01-08,"205601"
2056-01-09,"205602"
2056-01-10,"205602"
2056-01-11,"205602"
2056-01-12,"205602"
2056-01-13,"205602"
2056-01-14,"205602"
2056-01-15,"205602"
2056-01-16,"205603"
2056-01-17,"205603"
2056-01-18,"205603"
2056-01-19,"205603"
2056-01-20,"205603"
2056-01-21,"205603"
2056-01-22,"205603"
2056-01-23,"205604"
2056-01-24,"205604"
2056-01-25,"205604"
2056-01-26,"205604"
2056-01-27,"205604"
2056-01-28,"205604"
2056-01-29,"205604"
2056-01-30,"205605"
2056-01-31,"205605"
2056-02-01,"205605"
2056-02-02,"205605"
2056-02-03,"205605"
2056-02-04,"205605"
2056-02-05,"205605"
2056-02-06,"205606"
2056-02-07,"205606"
2056-02-08,"205606"
2056-02-09,"205606"
2056-02-10,"205606"
2056-02-11,"205606"
2056-02-12,"205606"
2056-02-13,"205607"
2056-02-14,"205607"
2056-02-15,"205607"
2056-02-16,"205607"
2056-02-17,"205607"
2056-02-18,"205607"
2056-02-19,"205607"
2056-02-20,"205608"
2056-02-21,"205608"
2056-02-22,"205608"
2056-02-23,"205608"
2056-02-24,"205608"
2056-02-25,"205608"
2056-02-26,"205608"
2056-02-27,"205609"
2056-02-28,"205609"
2056-02-29,"205609"
2056-03-01,"205609"
2056-03-02,"205609"
2056-03-03,"205609"
2056-03-04,"205609"
2056-03-05,"205610"
2056-03-06,"205610"
2056-03-07,"205610"
2056-03-08,"205610"
2056-03-09,"205610"
2056-03-10,"205610"
2056-03-11,"205610"
2056-03-12,"205611"
2056-03-13,"205611"
2056-03-14,"205611"
2056-03-15,"205611"
2056-03-16,"205611"
2056-03-17,"205611"
2056-03-18,"205611"
2056-03-19,"205612"
2056-03-20,"205612"
2056-03-21,"205612"
2056-03-22,"205612"
2056-03-23,"205612"
2056-03-24,"205612"
2056-03-25,"205612"
2056-03-26,"205613"
2056-03-27,"205613"
2056-03-28,"205613"
2056-03-29,"205613"
2056-03-30,"205613"
2056-03-31,"205613"
2056-04-01,"205613"
2056-04-02,"205614"
2056-04-03,"205614"
2056-04-04,"205614"
2056-04-05,"205614"
2056-04-06,"205614"
2056-04-07,"205614"
2056-04-08,"205614"
2056-04-09,"205615"
2056-04-10,"205615"
2056-04-11,"205615"
2056-04-12,"205615"
2056-04-13,"205615"
2056-04-14,"205615"
2056-04-15,"205615"
2056-04-16,"205616"
2056-04-17,"205616"
2056-04-18,"205616"
2056-04-19,"205616"
2056-04-20,"205616"
2056-04-21,"205616"
2056-04-22,"205616"
2056-04-23,"205617"
2056-04-24,"205617"
2056-04-25,"205617"
2056-04-26,"205617"
2056-04-27,"205617"
2056-04-28,"205617"
2056-04-29,"205617"
2056-04-30,"205618"
2056-05-01,"205618"
2056-05-02,"205618"
2056-05-03,"205618"
2056-05-04,"205618"
2056-05-05,"205618"
2056-05-06,"205618"
2056-05-07,"205619"
2056-05-08,"205619"
2056-05-09,"205619"
2056-05-10,"205619"
2056-05-11,"205619"
2056-05-12,"205619"
2056-05-13,"205619"
2056-05-14,"205620"
2056-05-15,"205620"
2056-05-16,"205620"
2056-05-17,"205620"
2056-05-18,"205620"
2056-05-19,"205620"
2056-05-20,"205620"
2056-05-21,"205621"
2056-05-22,"205621"
2056-05-23,"205621"
2056-05-24,"205621"
2056-05-25,"205621"
2056-05-26,"205621"
2056-05-27,"205621"
2056-05-28,"205622"
2056-05-29,"205622"
2056-05-30,"205622"
2056-05-31,"205622"
2056-06-01,"205622"
2056-06-02,"205622"
2056-06-03,"205622"
2056-06-04,"205623"
2056-06-05,"205623"
2056-06-06,"205623"
2056-06-07,"205623"
2056-06-08,"205623"
2056-06-09,"205623"
2056-06-10,"205623"
2056-06-11,"205624"
2056-06-12,"205624"
2056-06-13,"205624"
2056-06-14,"205624"
2056-06-15,"205624"
2056-06-16,"205624"
2056-06-17,"205624"
2056-06-18,"205625"
2056-06-19,"205625"
2056-06-20,"205625"
2056-06-21,"205625"
2056-06-22,"205625"
2056-06-23,"205625"
2056-06-24,"205625"
2056-06-25,"205626"
2056-06-26,"205626"
2056-06-27,"205626"
2056-06-28,"205626"
2056-06-29,"205626"
2056-06-30,"205626"
2056-07-01,"205626"
2056-07-02,"205627"
2056-07-03,"205627"
2056-07-04,"205627"
2056-07-05,"205627"
2056-07-06,"205627"
2056-07-07,"205627"
2056-07-08,"205627"
2056-07-09,"205628"
2056-07-10,"205628"
2056-07-11,"205628"
2056-07-12,"205628"
2056-07-13,"205628"
2056-07-14,"205628"
2056-07-15,"205628"
2056-07-16,"205629"
2056-07-17,"205629"
2056-07-18,"205629"
2056-07-19,"205629"
2056-07-20,"205629"
2056-07-21,"205629"
2056-07-22,"205629"
2056-07-23,"205630"
2056-07-24,"205630"
2056-07-25,"205630"
2056-07-26,"205630"
2056-07-27,"205630"
2056-07-28,"205630"
2056-07-29,"205630"
2056-07-30,"205631"
2056-07-31,"205631"
2056-08-01,"205631"
2056-08-02,"205631"
2056-08-03,"205631"
2056-08-04,"205631"
2056-08-05,"205631"
2056-08-06,"205632"
2056-08-07,"205632"
2056-08-08,"205632"
2056-08-09,"205632"
2056-08-10,"205632"
2056-08-11,"205632"
2056-08-12,"205632"
2056-08-13,"205633"
2056-08-14,"205633"
2056-08-15,"205633"
2056-08-16,"205633"
2056-08-17,"205633"
2056-08-18,"205633"
2056-08-19,"205633"
2056-08-20,"205634"
2056-08-21,"205634"
2056-08-22,"205634"
2056-08-23,"205634"
2056-08-24,"205634"
2056-08-25,"205634"
2056-08-26,"205634"
2056-08-27,"205635"
2056-08-28,"205635"
2056-08-29,"205635"
2056-08-30,"205635"
2056-08-31,"205635"
2056-09-01,"205635"
2056-09-02,"205635"
2056-09-03,"205636"
2056-09-04,"205636"
2056-09-05,"205636"
2056-09-06,"205636"
2056-09-07,"205636"
2056-09-08,"205636"
2056-09-09,"205636"
2056-09-10,"205637"
2056-09-11,"205637"
2056-09-12,"205637"
2056-09-13,"205637"
2056-09-14,"205637"
2056-09-15,"205637"
2056-09-16,"205637"
2056-09-17,"205638"
2056-09-18,"205638"
2056-09-19,"205638"
2056-09-20,"205638"
2056-09-21,"205638"
2056-09-22,"205638"
2056-09-23,"205638"
2056-09-24,"205639"
2056-09-25,"205639"
2056-09-26,"205639"
2056-09-27,"205639"
2056-09-28,"205639"
2056-09-29,"205639"
2056-09-30,"205639"
2056-10-01,"205640"
2056-10-02,"205640"
2056-10-03,"205640"
2056-10-04,"205640"
2056-10-05,"205640"
2056-10-06,"205640"
2056-10-07,"205640"
2056-10-08,"205641"
2056-10-09,"205641"
2056-10-10,"205641"
2056-10-11,"205641"
2056-10-12,"205641"
2056-10-13,"205641"
2056-10-14,"205641"
2056-10-15,"205642"
2056-10-16,"205642"
2056-10-17,"205642"
2056-10-18,"205642"
2056-10-19,"205642"
2056-10-20,"205642"
2056-10-21,"205642"
2056-10-22,"205643"
2056-10-23,"205643"
2056-10-24,"205643"
2056-10-25,"205643"
2056-10-26,"205643"
2056-10-27,"205643"
2056-10-28,"205643"
2056-10-29,"205644"
2056-10-30,"205644"
2056-10-31,"205644"
2056-11-01,"205644"
2056-11-02,"205644"
2056-11-03,"205644"
2056-11-04,"205644"
2056-11-05,"205645"
2056-11-06,"205645"
2056-11-07,"205645"
2056-11-08,"205645"
2056-11-09,"205645"
2056-11-10,"205645"
2056-11-11,"205645"
2056-11-12,"205646"
2056-11-13,"205646"
2056-11-14,"205646"
2056-11-15,"205646"
2056-11-16,"205646"
2056-11-17,"205646"
2056-11-18,"205646"
2056-11-19,"205647"
2056-11-20,"205647"
2056-11-21,"205647"
2056-11-22,"205647"
2056-11-23,"205647"
2056-11-24,"205647"
2056-11-25,"205647"
2056-11-26,"205648"
2056-11-27,"205648"
2056-11-28,"205648"
2056-11-29,"205648"
2056-11-30,"205648"
2056-12-01,"205648"
2056-12-02,"205648"
2056-12-03,"205649"
2056-12-04,"205649"
2056-12-05,"205649"
2056-12-06,"205649"
2056-12-07,"205649"
2056-12-08,"205649"
2056-12-09,"205649"
2056-12-10,"205650"
2056-12-11,"205650"
2056-12-12,"205650"
2056-12-13,"205650"
2056-12-14,"205650"
2056-12-15,"205650"
2056-12-16,"205650"
2056-12-17,"205651"
2056-12-18,"205651"
2056-12-19,"205651"
2056-12-20,"205651"
2056-12-21,"205651"
2056-12-22,"205651"
2056-12-23,"205651"
2056-12-24,"205652"
2056-12-25,"205652"
2056-12-26,"205652"
2056-12-27,"205652"
2056-12-28,"205652"
2056-12-29,"205652"
2056-12-30,"205652"
2056-12-31,"205701"
2057-01-01,"205701"
2057-01-02,"205701"
2057-01-03,"205701"
2057-01-04,"205701"
2057-01-05,"205701"
2057-01-06,"205701"
2057-01-07,"205702"
2057-01-08,"205702"
2057-01-09,"205702"
2057-01-10,"205702"
2057-01-11,"205702"
2057-01-12,"205702"
2057-01-13,"205702"
2057-01-14,"205703"
2057-01-15,"205703"
2057-01-16,"205703"
2057-01-17,"205703"
2057-01-18,"205703"
2057-01-19,"205703"
2057-01-20,"205703"
2057-01-21,"205704"
2057-01-22,"205704"
2057-01-23,"205704"
2057-01-24,"205704"
2057-01-25,"205704"
2057-01-26,"205704"
2057-01-27,"205704"
2057-01-28,"205705"
2057-01-29,"205705"
2057-01-30,"205705"
2057-01-31,"205705"
2057-02-01,"205705"
2057-02-02,"205705"
2057-02-03,"205705"
2057-02-04,"205706"
2057-02-05,"205706"
2057-02-06,"205706"
2057-02-07,"205706"
2057-02-08,"205706"
2057-02-09,"205706"
2057-02-10,"205706"
2057-02-11,"205707"
2057-02-12,"205707"
2057-02-13,"205707"
2057-02-14,"205707"
2057-02-15,"205707"
2057-02-16,"205707"
2057-02-17,"205707"
2057-02-18,"205708"
